arrival_ms,sequence,rtp_timestamp,ssrc,packet_bytes,payload_bytes,jitter_component_ms
2901.009,1082,348667937,777926654,185,173,33.130495
2934.212,1083,348682937,777926654,837,825,133.463234
2967.989,1084,348676937,777926654,238,226,47721758.400866
3000.917,1085,348673937,777926654,193,181,47721792.582653
3034.412,1086,348679937,777926654,183,171,33.171909
3067.511,1087,348694937,777926654,914,902,133.567996
3101.039,1088,348688937,777926654,251,239,47721758.649368
3134.308,1089,348685937,777926654,180,168,47721792.242466
3167.727,1090,348691937,777926654,188,176,33.247867
3200.993,1091,348706937,777926654,955,943,133.400191
3234.453,1092,348700937,777926654,266,254,47721758.717446
3267.721,1093,348697937,777926654,190,178,47721792.243305
3300.9,1094,348703937,777926654,222,210,33.487466
3334.318,1095,348718937,777926654,844,832,133.248658
3367.668,1096,348712937,777926654,248,236,47721758.828355
3401.086,1097,348709937,777926654,236,224,47721792.092989
3434.265,1098,348715937,777926654,210,198,33.488108
3467.672,1099,348730937,777926654,916,904,133.259493
3501.182,1100,348724937,777926654,285,273,47721758.66705
3534.35,1101,348721937,777926654,257,245,47721792.343228
3568.068,1102,348727937,777926654,219,207,32.948608
3601.051,1103,348742937,777926654,889,877,133.684089
3634.653,1104,348736937,777926654,264,252,47721758.575893
3667.8,1105,348733937,777926654,257,245,47721792.364401
3701.231,1106,348739937,777926654,235,223,33.235061
3734.781,1107,348754937,777926654,961,949,133.116694
3768.094,1108,348748937,777926654,340,328,47721758.864871
3801.191,1109,348745937,777926654,248,236,47721792.414257
3834.381,1110,348751937,777926654,197,185,33.47615
3867.768,1111,348766937,777926654,1007,995,133.279825
3900.837,1112,348760937,777926654,279,267,47721759.109148
3934.482,1113,348757937,777926654,193,181,47721791.866248
3967.825,1114,348763937,777926654,201,189,33.323497
4001.431,1115,348778937,777926654,961,949,133.060386
4034.546,1116,348772937,777926654,265,253,47721759.063412
4067.806,1117,348769937,777926654,176,164,47721792.250353
4101.22,1118,348775937,777926654,226,214,33.253247
4134.515,1119,348790937,777926654,1113,1101,133.3712
4167.909,1120,348784937,777926654,245,233,47721758.783726
4200.902,1121,348781937,777926654,226,214,47721792.518326
4234.56,1122,348787937,777926654,171,159,33.008764
4268.003,1123,348802937,777926654,842,830,133.223296
4300.858,1124,348796937,777926654,256,244,47721759.323621
4334.655,1125,348793937,777926654,190,178,47721791.713373
4367.586,1126,348799937,777926654,188,176,33.736014
4401.115,1127,348814937,777926654,948,936,133.137335
4434.544,1128,348808937,777926654,226,214,47721758.749147
4467.98,1129,348805937,777926654,217,205,47721792.075453
4501.179,1130,348811937,777926654,223,211,33.467388
4534.626,1131,348826937,777926654,980,968,133.219591
4567.951,1132,348820937,777926654,266,254,47721758.852964
4601.276,1133,348817937,777926654,253,241,47721792.185446
4634.566,1134,348823937,777926654,212,200,33.376847
4667.74,1135,348838937,777926654,791,779,133.493243
4700.936,1136,348832937,777926654,232,220,47721758.981839
4734.502,1137,348829937,777926654,195,183,47721791.94477
4768.019,1138,348835937,777926654,206,194,33.149701
4801.09,1139,348850937,777926654,871,859,133.595543
4834.447,1140,348844937,777926654,199,187,47721758.821168
4867.562,1141,348841937,777926654,150,138,47721792.395694
4901.039,1142,348847937,777926654,225,213,33.18997
4934.362,1143,348862937,777926654,874,862,133.343676
4967.619,1144,348856937,777926654,197,185,47721758.920717
